"HMP ID","GOLD ID","Organism Name","Domain","NCBI Superkingdom","HMP Isolation Body Site","Project Status","Current Finishing Level","NCBI Submission Status","NCBI Project ID","Genbank ID","Gene Count","IMG/HMP ID","HOMD ID","Sequencing Center","Funding Source","Strain Repository ID","",
"1447","Gi14775","Helicobacter pylori HP250BSi","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89321","APEX00000000","1626","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1448","Gi14776","Helicobacter pylori HP260AFi","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89323","APEY00000000","1674","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1449","Gi14777","Helicobacter pylori HP260AFii","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89325","APEZ00000000","1675","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1450","Gi14778","Helicobacter pylori HP260ASii","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89327","APFA00000000","1682","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1451","Gi14779","Helicobacter pylori HP260BFii","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89329","APFB00000000","1632","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1452","Gi14780","Helicobacter pylori HP260Bi","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89331","APFC00000000","1699","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","",
"1475","Gi16986","Prevotella oralis HGA0225","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169459","ATFN00000000","2354","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-849",
"1476","Gi16987","Sutterella wadsworthensis HGA0223","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169488","ATCF00000000","2412","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-852",
"1477","Gi16988","Veillonella sp. HPA0037","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169494","ATCG00000000","1861","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-850",
"1478","Gi16989","Actinomyces sp. HPA0247","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169432","ATCA00000000","2007","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-851",
"1479","Gi16990","Acidaminococcus sp. HPA0509","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169431","ATBZ00000000","2108","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-853",
"1480","Gi16991","Eggerthella lenta HPP0013","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","169450","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI Processing",
"1481","Gi16992","Streptococcus sp. HPH0090","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169485","ATCD00000000","1660","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-855",
"1482","Gi16993","Bifidobacterium breve HPH0326","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169434","ATCB00000000","2137","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-856",
"1484","Gi16995","Dermabacter sp. HFH0086","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169448","ATFO00000000","2133","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-857",
"1485","Gi16996","Propionibacterium sp. HGH0353","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169460","ATFM00000000","2500","0","","Broad Institute","NIH-HMP Sequencing Center","BEI Processing",
"1486","Gi16997","Streptomyces sp. HPH0547","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169487","ATCE00000000","6635","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-859",
"1487","Gi16998","Pseudomonas sp. HPB0071","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169470","AQFP00000000","5337","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-860",
"1490","Gi17001","Plesiomonas sp. HPP0020","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","0","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1525","Gi17126","Enterococcus sp. HPB0034","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","169452","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI Processing",
"1526","Gi17127","Butyricicoccus pullicaecorum 1.2","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","170345","AQOB00000000","3112","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1532","Gi17134","Bacteroides salyersiae WAL 10018","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","170350","AQHX00000000","4152","0","","Broad Institute","NIH-HMP Sequencing Center","DSM 18765, ATCC BAA-997",
"1535","Gi17136","Parabacteroides goldsteinii WAL 12034","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","170353","AQHV00000000","5047","0","","Broad Institute","NIH-HMP Sequencing Center","DSM 19448, ATCC BAA-1180",
"1538","Gi17139","Fusobacterium nucleatum CTI-1","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","170356","AXNZ00000000","2274","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-992",
"1539","Gi17140","Fusobacterium nucleatum CTI-2","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","170357","AXNY00000000","2133","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-993",
"1540","Gi17141","Fusobacterium nucleatum CTI-3","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","170358","AXNX00000000","2062","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-994",
"1543","Gi19242","Bacteroides sp. NP1","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","172436","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI Processing",
"1559","Gi21271","Fusobacterium nucleatum CTI-05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","0","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-995",
"1560","Gi21272","Fusobacterium nucleatum CTI-06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","0","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-996",
"1561","Gi21273","Fusobacterium nucleatum CTI-07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","0","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-997",
"1562","Gi21405","Providencia alcalifaciens F90-2004","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181043","JACS00000000","4190","0","","J. Craig Venter Institute","NIH-HMP","",
"1563","Gi21406","Providencia alcalifaciens 205/92","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181044","JALD00000000","4072","0","","J. Craig Venter Institute","NIH-HMP","",
"1564","Gi21407","Providencia alcalifaciens R90-1475","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181045","JALC00000000","3755","0","","J. Craig Venter Institute","NIH-HMP","",
"1565","Gi21408","Providencia alcalifaciens RIMD 1656011","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181046","JALB00000000","3766","0","","J. Craig Venter Institute","NIH-HMP","",
"1566","Gi21409","Providencia alcalifaciens PAL-1","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181047","JALA00000000","3834","0","","J. Craig Venter Institute","NIH-HMP","",
"1567","Gi21410","Providencia alcalifaciens PAL-2","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181048","JAKZ00000000","3934","0","","J. Craig Venter Institute","NIH-HMP","",
"1568","Gi21418","Providencia alcalifaciens PAL-3","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181049","AZYZ00000000","3831","0","","J. Craig Venter Institute","NIH-HMP","",
"1569","Gi21437","Klebsiella oxytoca OK-1","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181050","JAKY00000000","5386","0","","J. Craig Venter Institute","NIH-HMP","",
"1570","Gi21438","Klebsiella oxytoca KA-2","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","181051","JAKX00000000","5576","0","","J. Craig Venter Institute","NIH-HMP","",
"1571","Gi21439","Klebsiella oxytoca KO-1","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","181052","","0","0","","J. Craig Venter Institute","NIH-HMP","",
"1662","Gi23944","Clostridia bacterium hmp_mda_pilot_jcvi_0097","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197012","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1663","Gi23946","Lachnospiraceae bacterium hmp_mda_pilot_jcvi_0098","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197013","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1664","Gi23945","Clostridia bacterium hmp_mda_pilot_jcvi_0099","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197014","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1665","Gi23947","Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0100","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197015","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1666","Gi23948","Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0101","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197016","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1667","Gi23949","Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0102","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197017","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1668","Gi23950","Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0103","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197018","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1669","Gi23951","Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0104","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197019","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1670","Gi23952","Ruminococcaceae bacterium hmp_mda_pilot_jcvi_0105","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197020","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1671","Gi23953","Acetanaerobacterium sp. hmp_mda_pilot_jcvi_0106","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197021","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1672","Gi23954","Acetanaerobacterium sp. hmp_mda_pilot_jcvi_0107","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197022","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1673","Gi23956","Clostridia bacterium hmp_mda_pilot_jcvi_0108","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197023","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1674","Gi23957","Acetanaerobacterium sp. hmp_mda_pilot_jcvi_0109","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197024","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1675","Gi23958","Subdoligranulum sp. hmp_mda_pilot_jcvi_0110","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197025","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1676","Gi23959","Lachnospiraceae bacterium hmp_mda_pilot_jcvi_0194","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197026","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1677","Gi23960","Flavonifractor sp. hmp mda pilot jcvi 0195","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197027","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1678","Gi23961","Bacteroidales bacterium hmp_mda_pilot_jcvi_0196","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197028","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1679","Gi23962","Porphyromonas sp. hmp_mda_pilot_jcvi_0197","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197029","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1680","Gi23963","Haemophilus sp. hmp_mda_pilot_jcvi_0198","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197030","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1681","Gi23964","Capnocytophaga sp. hmp_mda_pilot_jcvi_0199","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197031","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1682","Gi23965","Selenomonas sp. hmp_mda_pilot_jcvi_0200","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197032","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1683","Gi23966","Sphingomonas sp. hmp_mda_pilot_jcvi_0201","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197033","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1684","Gi23967","Brevundimonas sp. hmp_mda_pilot_jcvi_0202","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197034","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1685","Gi23968","Simonsiella sp. hmp_mda_pilot_jcvi_0203","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197035","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1686","Gi23969","Porphyromonas sp. hmp_mda_pilot_jcvi_0204","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197036","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1687","Gi23970","Methylobacterium sp. hmp_mda_pilot_jcvi_0205","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197037","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1688","Gi23971","Aggregatibacter sp. hmp_mda_pilot_jcvi_0576","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197038","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1689","Gi23972","Selenomonas sp. hmp_mda_pilot_jcvi_0577","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197039","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1690","Gi23973","Clostridiales bacterium hmp_mda_pilot_jcvi_0578","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197040","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1691","Gi23974","Pelomonas sp. ORNL_V42_A01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197041","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1692","Gi23975","Pelomonas sp. ORNL_V42_A05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197042","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1693","Gi23976","Lachnospiraceae bacterium ORNL_V42_A06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197043","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1694","Gi23977","Oscillibacter sp. ORNL_V42_A07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197044","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1695","Gi23978","Pelomonas sp. ORNL_V42_A08","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197045","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1696","Gi23979","Phascolarctobacterium sp. ORNL_V42_A10","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197046","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1697","Gi23980","Lachnospiraceae bacterium ORNL_V42_B01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197047","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1698","Gi23981","Oscillibacter sp. ORNL_V42_B03","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197048","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1699","Gi23982","Coprobacillus sp. ORNL_V42_B07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197049","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1700","Gi23983","Coprobacillus sp. ORNL_V42_B09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197050","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1701","Gi23984","Proteobacteria bacterium ORNL_V42_B10","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197051","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1702","Gi23985","Anaerovorax sp. ORNL_V42_C02","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197052","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1703","Gi23986","Phascolarctobacterium sp. ORNL_V42_C04","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197053","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1704","Gi23987","Phascolarctobacterium sp. ORNL_V42_C05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197054","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1705","Gi03596","Anaerobaculum hydrogeniformans ATCC BAA-1850","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","33123","ACJX00000000","2197","647000209","","Washington University Genome Sequencing Center","NIH-NHGRI","ATCC BAA-1850",
"1706","Gi23989","Clostridiales bacterium ORNL_V42_C09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197056","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1707","Gi23990","Pelomonas sp. ORNL_V42_C10","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197057","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1708","Gi23991","Pelomonas sp. ORNL_V42_D03","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197058","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1709","Gi23992","Lachnospiraceae bacterium ORNL_V42_D04","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197059","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1710","Gi23993","Lachnospiraceae bacterium ORNL_V42_D06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197060","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1711","Gi23994","Clostridiales bacterium ORNL_V42_E03","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197061","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1712","Gi23995","Butyricicoccus sp. ORNL_V42_E05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197062","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1713","Gi23996","Blautia sp. ORNL_V42_E09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197063","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1714","Gi23997","Lachnospiraceae bacterium ORNL_V42_E11","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197064","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1715","Gi23998","Gordonibacter sp. ORNL_V42_F03","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197065","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1716","Gi23999","Clostridiales bacterium ORNL_V42_F06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197066","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1717","Gi24000","Pelomonas sp. ORNL_V42_F10","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197067","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1718","Gi24001","Pelomonas sp. ORNL_V42_F12","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197068","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1719","Gi24002","Pelomonas sp. ORNL_V42_G01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197069","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1720","Gi24003","Pelomonas sp. ORNL_V42_G04","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197070","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1721","Gi24004","Pelomonas sp. ORNL_V42_G07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197071","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1722","Gi24005","Pelomonas sp. ORNL_V42_G09","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197072","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1723","Gi24006","Pelomonas sp. ORNL_V42_H01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197073","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1724","Gi24007","Pelomonas sp. ORNL_V42_H05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197074","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1725","Gi24008","Pelomonas sp. ORNL_W42_A01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197075","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1726","Gi24009","Blautia sp. ORNL_W42_A12","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197076","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1727","Gi24010","Phascolarctobacterium sp. ORNL_W42_B04","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197077","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1728","Gi24011","Phascolarctobacterium sp. ORNL_W42_B06","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197078","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1729","Gi24012","Phascolarctobacterium sp. ORNL_W42_B08","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197079","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1730","Gi24013","Phascolarctobacterium sp. ORNL_W42_B10","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197080","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1731","Gi24014","Phascolarctobacterium sp. ORNL_W42_B12","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197081","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1732","Gi24015","Phascolarctobacterium sp. ORNL_W42_C01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197082","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1733","Gi24016","Rhizobium sp. ORNL_W42_C02","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197083","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1734","Gi24017","Anaerovorax sp. ORNL_W42_C05","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","197084","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1735","Gi24018","Oscillibacter sp. ORNL_W42_C07","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197085","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1736","Gi24019","Subdoligranulum sp. ORNL_W42_C08","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","197086","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
